Date,Price,Open,High,Low,Vol.,Change %
02/03/2015,30267.18,30103.81,30267.18,30103.81,,0.0054
02/03/2015,46.2,41.8,46.2,41.8,26780.0,0.05
02/03/2015,3.53,3.5,3.53,3.33,59320000.0,0.0173
02/03/2015,34.45,33.35,34.45,33.35,496500.0,0.0069999999999999
03/03/2015,3.7,3.65,3.7,3.64,26740000.0,0.0482
03/03/2015,119.99,114.4,119.99,114.4,6060000.0,0.0489
03/03/2015,152.0,154.0,154.0,152.0,1170000.0,-0.0065
03/03/2015,123.05,127.49,127.49,122.15,43610.0,0.0086
03/03/2015,30601.13,30267.18,30606.38,30267.18,,0.011
03/03/2015,18.74,18.0,18.74,18.0,24960000.0,0.0499
03/03/2015,34.86,36.0,34.86,34.86,884040.0,0.0118999999999999
03/03/2015,0.79,0.76,0.79,0.77,8710000.0,0.0395
03/03/2015,830.0,795.08,838.99,795.08,19690.0,0.0184
03/03/2015,46.2,46.0,46.2,45.5,510620.0,0.0
04/03/2015,46.09,48.51,46.09,46.09,221430.0,-0.0024
04/03/2015,3.7,3.88,3.88,3.7,13250000.0,0.0
04/03/2015,0.82,0.8,0.82,0.8,3730000.0,0.038
04/03/2015,19.1,19.5,19.56,18.8,65019999.99999999,0.0192
04/03/2015,120.0,119.6,120.8,119.6,4960000.0,0.0001
04/03/2015,30614.93,30601.13,30741.34,30535.54,,0.0005
04/03/2015,820.0,830.01,830.01,820.0,84160.0,-0.012
04/03/2015,126.0,125.5,126.0,125.5,574230.0,0.024
04/03/2015,152.53,157.9,153.02,152.06,962540.0,0.0034999999999999
04/03/2015,33.99,33.61,34.99,33.61,166020.0,-0.025
05/03/2015,34.0,35.49,35.49,34.0,83780.0,0.0003
05/03/2015,19.0,19.0,19.09,18.87,21530000.0,-0.0052
05/03/2015,41.61,43.79,45.97,41.61,577200.0,-0.0972
05/03/2015,116.0,114.66,116.0,114.65,6750000.0,-0.0333
05/03/2015,820.0,820.0,820.0,820.0,79950.0,0.0
05/03/2015,0.85,0.86,0.86,0.83,4780000.0,0.0366
05/03/2015,30365.05,30614.93,30648.9,30301.47,,-0.0081999999999999
05/03/2015,152.9,153.0,153.0,152.36,133550.0,0.0024
05/03/2015,127.0,127.0,127.0,127.0,78670.0,0.0079
05/03/2015,3.7,3.6,3.7,3.58,14080000.0,0.0
06/03/2015,128.15,128.05,129.35,128.0,795800.0,0.0091
06/03/2015,153.01,152.09,153.01,152.09,453900.0,0.0007
06/03/2015,820.0,820.0,820.0,820.0,1400000.0,0.0
06/03/2015,0.85,0.85,0.86,0.84,6180000.0,0.0
06/03/2015,35.2,35.45,36.6,34.5,226620.0,0.0353
06/03/2015,31049.37,30365.05,31108.92,30365.05,,0.0225
06/03/2015,4.07,3.88,4.07,3.88,60300000.0,0.1
06/03/2015,42.99,41.4,42.99,40.0,27000000.0,0.0332
06/03/2015,116.12,115.99,118.06,115.99,5890000.0,0.001
06/03/2015,20.94,19.95,20.94,19.95,25490000.0,0.1021
09/03/2015,116.76,118.4,116.86,114.42,4500000.0,0.0055
09/03/2015,153.0,157.99,153.61,153.0,1950000.0,-0.0001
09/03/2015,34.0,35.9,35.9,33.56,146270.0,-0.0341
09/03/2015,21.4,21.98,23.07,21.32,71610000.0,0.022
09/03/2015,815.0,820.92,838.95,810.02,32160.0,-0.0060999999999999
09/03/2015,4.06,4.27,4.27,4.06,39300000.0,-0.0025
09/03/2015,129.0,128.95,129.0,128.95,113490.0,0.0066
09/03/2015,31195.93,31049.37,31552.95,31049.37,,0.0046999999999999
09/03/2015,0.89,0.85,0.89,0.85,8510000.0,0.0471
09/03/2015,44.0,45.0,44.06,44.0,211960.0,0.0235
10/03/2015,43.98,44.0,44.0,43.0,141250.0,-0.0005
10/03/2015,153.47,153.2,154.8,153.2,260660.00000000003,0.0031
10/03/2015,4.07,4.06,4.1,4.06,15620000.0,0.0025
10/03/2015,820.0,820.0,820.0,820.0,1080000.0,0.0060999999999999
10/03/2015,128.9,129.0,129.0,128.4,273210.0,-0.0008
10/03/2015,21.75,21.88,22.0,21.08,37390000.0,0.0163999999999999
10/03/2015,117.68,117.48,119.2,117.48,2330000.0,0.0079
10/03/2015,31355.28,31190.45,31450.64,31190.45,,0.0051
10/03/2015,0.95,0.91,0.95,0.94,3460000.0,0.0674
10/03/2015,33.95,33.35,34.25,33.35,190760.0,-0.0015
11/03/2015,801.0,815.0,824.0,801.0,35960.0,-0.0232
11/03/2015,128.58,135.34,129.0,128.58,306080.0,-0.0025
11/03/2015,20.67,21.76,21.76,20.67,31100000.0,-0.0496999999999999
11/03/2015,112.05,117.2,117.2,112.05,2850000.0,-0.0478
11/03/2015,4.23,4.13,4.33,4.07,46380000.0,0.0393
11/03/2015,0.91,0.95,0.93,0.91,5250000.0,-0.0421
11/03/2015,35.2,34.99,35.96,34.0,254020.0,0.0368
11/03/2015,153.55,153.47,153.55,153.47,226220.0,0.0005
11/03/2015,30869.17,31355.28,31401.75,30804.53,,-0.0155
11/03/2015,44.0,44.0,46.0,41.95,242780.0,0.0005
12/03/2015,4.16,4.23,4.21,4.12,28050000.0,-0.0165
12/03/2015,112.0,117.58,113.2,111.78,5980000.0,-0.0004
12/03/2015,44.0,46.0,0.0,0.0,68210.0,0.0
12/03/2015,0.9,0.9,0.93,0.88,7800000.0,-0.011
12/03/2015,21.0,20.67,21.17,20.0,26460000.0,0.016
12/03/2015,34.05,34.05,34.05,34.05,362290.0,-0.0327
12/03/2015,126.61,126.61,126.61,126.61,105150.0,-0.0153
12/03/2015,154.0,154.0,154.0,154.0,75100.0,0.0029
12/03/2015,30973.8,30869.17,31002.66,30802.54,,0.0034
12/03/2015,800.0,800.0,829.0,795.02,22870.0,-0.0012
13/03/2015,20.6,20.8,21.4,20.6,35860000.0,-0.019
13/03/2015,30719.36,30973.8,31027.63,30712.13,,-0.0081999999999999
13/03/2015,111.2,111.99,112.0,108.0,7180000.0,-0.0070999999999999
13/03/2015,4.13,4.2,4.2,4.13,12240000.0,-0.0072
13/03/2015,0.87,0.9,0.9,0.87,3800000.0,-0.0333
13/03/2015,126.03,125.0,128.0,125.0,693810.0,-0.0046
13/03/2015,819.96,796.0,820.0,796.0,114540.0,0.025
13/03/2015,153.01,153.72,153.72,153.01,177610.0,-0.0064
13/03/2015,43.99,41.8,43.99,41.8,269770.0,-0.0002
13/03/2015,35.0,35.0,35.0,35.0,399620.0,0.0279
16/03/2015,29929.56,30719.36,30719.9,29922.25,,-0.0256999999999999
16/03/2015,33.25,33.25,34.98,33.25,80210.0,-0.05
16/03/2015,150.0,153.0,153.0,150.0,725130.0,-0.0197
16/03/2015,3.93,4.1,4.1,3.93,15420000.0,-0.0484
16/03/2015,801.0,800.0,819.0,800.0,31180.0,-0.0231
16/03/2015,105.64,108.12,110.4,105.64,1260000.0,-0.05
16/03/2015,41.82,42.0,43.0,41.82,7540.0,-0.0493
16/03/2015,0.91,0.88,0.91,0.87,5020000.0,0.046
16/03/2015,18.8,19.78,19.78,18.8,8310000.000000001,-0.0874
16/03/2015,125.68,126.01,126.01,125.68,501660.0,-0.0028
17/03/2015,41.8,42.0,42.0,41.8,56880.0,-0.0005
17/03/2015,105.6,107.99,105.68,104.0,4320000.0,-0.0004
17/03/2015,800.0,800.0,800.0,795.0,39650.0,-0.0012
17/03/2015,0.88,0.9,0.9,0.88,1660000.0,-0.033
17/03/2015,126.0,126.0,126.05,126.0,1680000.0,0.0025
17/03/2015,17.96,17.92,18.2,17.9,14850000.0,-0.0447
17/03/2015,29553.69,29929.56,29949.44,29436.82,,-0.0126
17/03/2015,150.0,150.0,150.0,149.87,779800.0,0.0
17/03/2015,3.74,3.75,3.75,3.74,13380000.0,-0.0483
17/03/2015,33.25,33.25,34.94,33.25,79370.0,0.0
18/03/2015,105.6,108.0,105.6,104.41,1780000.0,0.0
18/03/2015,122.0,122.04,125.99,122.0,24920.0,-0.0317
18/03/2015,0.88,0.88,0.88,0.88,1400000.0,0.0
18/03/2015,29434.46,29561.23,29561.23,29241.93,,-0.004
18/03/2015,3.84,3.72,3.88,3.56,20490000.0,0.0266999999999999
18/03/2015,17.15,18.0,17.55,17.13,6230000.0,-0.0451
18/03/2015,800.0,800.0,800.0,800.0,201580.0,0.0
18/03/2015,33.65,33.65,33.65,33.65,206250.0,0.012
18/03/2015,152.8,153.01,152.8,148.03,123990.0,0.0187
18/03/2015,41.81,41.81,41.81,41.81,108100.0,0.0002
19/03/2015,17.0,17.2,17.2,16.7,9350000.0,-0.0087
19/03/2015,152.0,152.0,152.0,152.0,4000000.0,-0.0052
19/03/2015,40.4,40.02,41.81,40.02,63780.0,-0.0337
19/03/2015,104.8,108.0,105.6,104.8,7040000.0,-0.0076
19/03/2015,126.0,126.0,126.0,126.0,383300.0,0.0327999999999999
19/03/2015,29243.91,29413.2,29448.15,29188.88,,-0.0065
19/03/2015,802.0,800.52,814.0,800.52,35490.0,0.0025
19/03/2015,0.87,0.9,0.9,0.87,998500.0,-0.0113999999999999
19/03/2015,3.65,3.9,3.9,3.65,12360000.0,-0.0495
19/03/2015,33.88,33.88,33.88,33.88,489270.0,0.0068
20/03/2015,0.9,0.83,0.9,0.83,3650000.0,0.0345
20/03/2015,16.49,17.19,16.99,16.46,19240000.0,-0.03
20/03/2015,33.99,33.99,33.99,33.99,626640.0,0.0032
20/03/2015,152.0,152.0,152.0,152.0,13780.0,0.0
20/03/2015,3.53,3.65,3.68,3.53,10330000.0,-0.0329
20/03/2015,29334.23,29243.91,29336.15,29178.86,,0.0031
20/03/2015,829.5,810.0,829.5,810.0,196810.0,0.0343
20/03/2015,43.0,40.1,43.0,40.1,47330.0,0.0644
20/03/2015,105.2,104.09,106.0,104.09,4170000.0,0.0038
20/03/2015,126.0,121.0,126.0,121.0,1350000.0,0.0
23/03/2015,152.3,151.3,152.3,151.3,213330.0,0.002
23/03/2015,0.88,0.91,0.91,0.87,381990.0,-0.0222
23/03/2015,820.0,820.0,820.01,820.0,1250000.0,-0.0115
23/03/2015,34.0,34.0,34.0,34.0,2460000.0,0.0003
23/03/2015,29505.47,29334.23,29515.39,29277.47,,0.0058
23/03/2015,3.7,3.54,3.7,3.54,20850000.0,0.0482
23/03/2015,16.59,16.74,16.9,16.54,35300000.0,0.0060999999999999
23/03/2015,105.2,104.8,105.23,104.8,3260000.0,0.0
23/03/2015,42.8,43.88,43.88,40.65,21090.0,-0.0046999999999999
23/03/2015,129.0,126.04,129.0,126.0,2080000.0,0.0237999999999999
24/03/2015,41.81,43.9,0.0,0.0,52280.0,-0.0231
24/03/2015,805.0,805.0,805.0,805.0,262840.0,-0.0183
24/03/2015,34.0,34.0,34.0,34.0,118700.0,0.0
24/03/2015,29584.0,29505.47,29639.57,29374.1,,0.0027
24/03/2015,152.88,151.05,152.88,151.05,126290.0,0.0038
24/03/2015,0.9,0.87,0.9,0.87,620850.0,0.0227
24/03/2015,127.0,127.01,127.5,126.96,621530.0,-0.0155
24/03/2015,16.7,16.6,17.01,16.55,47510000.0,0.0066
24/03/2015,105.6,105.2,105.6,104.8,2840000.0,0.0038
24/03/2015,3.97,3.79,3.97,3.7,14490000.0,0.073
25/03/2015,800.0,802.01,802.01,800.0,181780.0,-0.0062
25/03/2015,17.53,17.0,17.53,17.0,60730000.0,0.0496999999999999
25/03/2015,0.9,0.91,0.91,0.89,1060000.0,0.0
25/03/2015,127.0,127.0,127.0,127.0,596000.0,0.0
25/03/2015,29889.91,29584.0,29926.16,29564.89,,0.0103
25/03/2015,108.8,107.17,108.8,107.1,4620000.0,0.0302999999999999
25/03/2015,43.7,43.75,43.9,41.15,127840.0,0.0452
25/03/2015,152.6,152.6,152.6,152.6,935060.0,-0.0018
25/03/2015,35.7,35.7,35.7,35.7,45330.0,0.05
25/03/2015,4.03,3.87,4.16,3.87,32180000.0,0.0151
26/03/2015,3.83,4.16,4.16,3.83,291440000.0,-0.0496
26/03/2015,18.08,18.4,18.4,17.65,34580000.0,0.0314
26/03/2015,800.0,800.5,800.5,800.0,2940000.0,0.0
26/03/2015,112.06,110.4,112.4,109.6,6720000.0,0.03
26/03/2015,127.0,127.0,128.0,125.3,271930.0,0.0
26/03/2015,37.48,35.7,37.48,37.48,206460.0,0.0499
26/03/2015,151.35,152.0,152.0,151.35,177990.0,-0.0081999999999999
26/03/2015,30073.1,29889.84,30076.25,29889.84,,0.0060999999999999
26/03/2015,43.0,43.5,43.75,42.0,62840.0,-0.016
26/03/2015,0.9,0.9,0.9,0.9,3150000.0,0.0
27/03/2015,153.0,152.0,153.0,152.0,1620000.0,0.0109
27/03/2015,127.0,127.0,130.0,127.0,372650.0,0.0
27/03/2015,112.95,112.12,113.6,112.0,4280000.0,0.0079
27/03/2015,0.87,0.87,0.88,0.87,535500.0,-0.0333
27/03/2015,800.54,800.02,800.54,800.02,164960.0,0.0007
27/03/2015,39.35,39.35,39.35,39.35,361770.0,0.0499
27/03/2015,43.74,43.75,43.75,40.53,17480.0,0.0172
27/03/2015,18.9,18.0,18.9,18.1,35370000.0,0.0454
27/03/2015,3.79,3.79,3.85,3.61,166360000.0,-0.0104
27/03/2015,30562.93,30073.1,30577.3,30050.9,,0.0163
30/03/2015,3.89,3.86,3.9,3.8,30520000.0,0.0264
30/03/2015,31090.81,30570.39,31090.81,30568.03,,0.0173
30/03/2015,159.0,155.0,160.0,154.0,327360.0,0.0392
30/03/2015,112.0,112.89,112.96,112.0,449890.0,-0.0084
30/03/2015,42.2,41.31,43.37,42.2,595100.0,0.0724
30/03/2015,43.75,43.75,43.75,43.75,119020.0,0.0002
30/03/2015,0.91,0.9,0.91,0.89,112410.0,0.046
30/03/2015,805.0,805.0,805.0,805.0,130510.0,0.0056
30/03/2015,126.0,126.0,126.01,126.0,1230000.0,-0.0079
30/03/2015,19.87,19.0,19.87,19.0,3450000.0,0.0513
31/03/2015,845.0,820.0,845.0,820.0,169270.0,0.0496999999999999
31/03/2015,31753.15,31090.81,31753.15,31082.23,,0.0213
31/03/2015,43.25,44.0,45.88,42.01,91190.0,-0.0113999999999999
31/03/2015,4.06,3.96,4.1,3.88,18560000.0,0.0437
31/03/2015,20.98,19.99,20.98,20.0,29630000.0,0.0559
31/03/2015,43.06,43.99,43.99,41.21,75340.0,0.0204
31/03/2015,0.9,0.9,0.9,0.9,3210000.0,-0.011
31/03/2015,114.96,112.02,114.96,112.02,5220000.0,0.0264
31/03/2015,160.0,159.99,160.0,159.6,4270000.0,0.0063
31/03/2015,132.19,132.19,132.19,132.19,61740.0,0.0491
01/04/2015,0.94,0.9,0.94,0.9,1390000.0,0.0444
01/04/2015,4.47,4.26,4.47,4.26,33830000.0,0.1009999999999999
01/04/2015,176.4,168.0,176.4,168.0,270080.0,0.1025
01/04/2015,44.8,44.02,44.99,44.8,1020000.0,0.0404
01/04/2015,138.79,138.79,138.79,138.79,65670.0,0.0499
01/04/2015,47.25,45.0,47.25,47.25,1010000.0,0.0925
01/04/2015,34392.56,31753.15,34423.74,31753.15,,0.0831
01/04/2015,892.0,850.01,892.0,892.0,51550.0,0.0556
01/04/2015,126.67,120.64,126.67,126.67,6390000.0,0.1018999999999999
01/04/2015,23.12,22.02,23.12,22.02,49670000.0,0.102
02/04/2015,139.0,145.72,145.72,131.86,576690.0,0.0015
02/04/2015,50.26,49.6,50.26,49.61,518260.0,0.0637
02/04/2015,182.0,185.22,185.23,178.0,14910000.0,0.0317
02/04/2015,25.05,24.27,25.48,23.25,114570000.0,0.0834999999999999
02/04/2015,35728.12,34380.14,35843.39,34380.14,,0.0388
02/04/2015,133.0,133.0,139.65,133.0,16510000.000000002,0.05
02/04/2015,4.92,4.69,4.92,4.47,121200000.0,0.1007
02/04/2015,936.6,936.6,936.6,936.6,56910.0,0.05
02/04/2015,44.45,42.6,44.45,42.6,653470.0,-0.0078
02/04/2015,1.02,0.98,1.02,0.98,2620000.0,0.0851
07/04/2015,34941.79,35728.12,35729.2,34832.62,,-0.022
07/04/2015,128.0,130.41,130.41,128.0,5920000.0,-0.0375999999999999
07/04/2015,23.8,23.94,24.39,23.8,120830000.0,-0.0499
07/04/2015,49.01,51.25,51.25,49.01,276410.0,-0.0249
07/04/2015,133.37,133.45,133.46,133.37,254430.0,-0.0405
07/04/2015,4.68,4.92,4.89,4.68,57090000.0,-0.0487999999999999
07/04/2015,44.6,44.6,44.6,44.6,1760000.0,0.0034
07/04/2015,180.0,180.0,180.0,177.48,1720000.0,-0.011
07/04/2015,980.0,976.22,980.0,976.15,181520.0,0.0463
07/04/2015,0.98,1.0,1.0,0.97,9800000.0,-0.0392
08/04/2015,1000.03,980.03,1000.13,980.03,211730.0,0.0204
08/04/2015,4.63,4.48,4.7,4.26,53550000.0,-0.0107
08/04/2015,137.0,138.5,138.5,129.0,48800.0,0.0272
08/04/2015,0.98,0.94,0.98,0.94,3150000.0,0.0
08/04/2015,22.61,23.0,23.5,22.61,22410000.0,-0.05
08/04/2015,121.6,121.96,121.96,121.6,195370.0,-0.05
08/04/2015,178.01,175.5,180.0,175.5,616160.0,-0.0111
08/04/2015,50.24,50.0,50.24,50.0,883060.0,0.0250999999999999
08/04/2015,34175.24,34941.79,34941.79,33990.33,,-0.0219
08/04/2015,43.5,44.5,44.5,43.5,380510.0,-0.0247
09/04/2015,1050.0,1050.0,1102.5,1030.0,325390.0,0.05
09/04/2015,52.7,52.7,52.7,50.3,46970.0,0.049
09/04/2015,43.0,43.0,43.0,43.0,607170.0,-0.0115
09/04/2015,1.02,0.98,1.02,0.98,1720000.0,0.0408
09/04/2015,23.0,22.02,23.2,22.0,48610000.0,0.0172
09/04/2015,180.0,180.0,180.0,180.0,89570.0,0.0112
09/04/2015,124.78,117.6,124.78,117.6,2000000.0,0.0262
09/04/2015,4.75,4.5,4.75,4.5,36320000.0,0.0259
09/04/2015,133.46,133.0,133.46,133.0,117180.0,-0.0258
09/04/2015,34520.14,34175.24,34664.99,33994.45,,0.0101
10/04/2015,34930.02,34520.14,34967.61,34590.36,,0.0118999999999999
10/04/2015,51.0,50.0,51.0,50.0,535270.0,-0.0323
10/04/2015,41.72,42.6,43.0,41.72,533770.0,-0.0298
10/04/2015,23.52,23.25,23.7,23.5,21220000.0,0.0226
10/04/2015,1.0,1.0,1.01,1.0,2310000.0,-0.0196
10/04/2015,140.0,140.0,140.0,140.0,46250.0,0.049
10/04/2015,131.01,124.0,131.02,124.0,1000000.0,0.0499
10/04/2015,4.8,4.77,4.83,4.78,44860000.0,0.0105
10/04/2015,180.0,181.0,181.0,180.0,874620.0,0.0
10/04/2015,1044.05,1099.0,1098.0,1044.05,76110.0,-0.0056999999999999
13/04/2015,135.99,125.06,136.79,125.06,1110000.0,0.038
13/04/2015,147.0,145.01,147.0,145.01,50060.0,0.05
13/04/2015,35191.56,34930.02,35191.56,34715.4,,0.0075
13/04/2015,4.9,4.9,4.97,4.81,22360000.0,0.0208
13/04/2015,180.0,180.0,181.0,180.0,706900.0,0.0
13/04/2015,51.0,53.54,0.0,0.0,25240.0,0.0
13/04/2015,991.85,995.01,995.01,991.85,221920.0,-0.05
13/04/2015,1.03,1.0,1.03,1.0,3240000.0,0.03
13/04/2015,23.9,23.55,23.9,23.24,17330000.0,0.0162
13/04/2015,41.8,41.5,41.95,40.06,105850.0,0.0019
14/04/2015,180.0,179.9,180.0,179.9,382050.0,0.0
14/04/2015,40.51,43.0,43.0,39.66,136180.0,-0.0308999999999999
14/04/2015,4.74,4.98,4.82,4.74,18250000.0,-0.0327
14/04/2015,1.0,1.03,1.03,0.98,1300000.0,-0.0291
14/04/2015,35043.44,35190.23,35539.03,34989.44,,-0.0042
14/04/2015,53.45,52.97,53.55,52.0,136680.0,0.048
14/04/2015,154.34,154.33,154.34,150.0,239910.0,0.0499
14/04/2015,137.6,142.72,147.99,136.0,6170000.0,0.0118
14/04/2015,948.0,950.0,950.0,947.89,258410.00000000003,-0.0441999999999999
14/04/2015,23.2,23.89,23.9,23.16,21970000.0,-0.0293
15/04/2015,52.0,51.5,52.0,52.0,215920.0,-0.0271
15/04/2015,22.66,23.2,23.2,22.63,12640000.0,-0.0233
15/04/2015,1.04,1.0,1.05,1.0,1310000.0,0.04
15/04/2015,134.4,134.4,136.0,134.4,1040000.0,-0.0233
15/04/2015,162.05,154.36,162.05,154.35,208210.0,0.05
15/04/2015,180.0,180.0,180.0,180.0,433560.0,0.0
15/04/2015,4.92,4.97,4.98,4.8,58790000.0,0.038
15/04/2015,946.0,995.0,946.0,946.0,160810.0,-0.0021
15/04/2015,40.15,41.5,41.5,40.03,227190.0,-0.0089
15/04/2015,34965.88,35042.33,35084.52,34947.29,,-0.0022
16/04/2015,51.51,53.55,51.51,51.51,114830.0,-0.0093999999999999
16/04/2015,22.49,23.0,23.3,22.25,22750000.0,-0.0075
16/04/2015,127.69,128.08,129.76,127.68,545300.0,-0.0499
16/04/2015,179.1,180.0,180.0,179.1,173210.0,-0.005
16/04/2015,172.23,170.15,177.95,172.23,279980.0,0.0628
16/04/2015,1.14,1.09,1.14,1.04,9650000.0,0.0962
16/04/2015,34832.62,34965.88,35194.66,34792.32,,-0.0038
16/04/2015,946.0,915.0,0.0,0.0,72820.0,0.0
16/04/2015,4.9,4.97,4.98,4.88,73250000.0,-0.0040999999999999
16/04/2015,41.53,39.56,41.53,41.53,321400.0,0.0344
17/04/2015,1.09,1.09,1.1,1.09,2640000.0,-0.0438999999999999
17/04/2015,180.0,180.0,180.0,179.95,748560.0,0.005
17/04/2015,129.03,131.6,131.2,128.93,1590000.0,0.0105
17/04/2015,940.0,920.07,940.0,920.07,93140.0,-0.0063
17/04/2015,43.43,41.95,43.43,40.22,196330.0,0.0458
17/04/2015,35005.42,34832.62,35056.99,34762.42,,0.005
17/04/2015,170.0,169.99,173.8,169.99,389270.0,-0.0129
17/04/2015,50.8,51.7,54.0,50.51,103800.0,-0.0138
17/04/2015,23.0,22.8,23.2,22.55,28440000.0,0.0227
17/04/2015,4.99,4.9,5.0,4.88,33740000.0,0.0184
20/04/2015,5.0,5.0,5.02,4.97,24130000.0,0.002
20/04/2015,41.65,41.65,41.65,41.65,230300.0,-0.0409999999999999
20/04/2015,168.0,166.63,168.0,166.63,211730.0,-0.0118
20/04/2015,34730.95,35005.42,35073.89,34719.68,,-0.0078
20/04/2015,1.04,1.04,1.09,1.04,1410000.0,-0.0458999999999999
20/04/2015,51.57,51.57,51.57,51.57,163990.0,0.0152
20/04/2015,128.67,135.44,129.04,128.67,2430000.0,-0.0028
20/04/2015,940.01,955.0,955.0,927.52,50370.0,0.0
20/04/2015,174.01,179.0,174.01,174.01,43830.0,-0.0333
20/04/2015,23.2,23.1,23.25,23.0,11250000.0,0.0087
21/04/2015,1.05,1.09,1.09,1.01,2700000.0,0.0096
21/04/2015,947.0,945.0,947.0,945.0,51230.0,0.0074
21/04/2015,125.62,127.76,127.76,125.62,548510.0,-0.0237
21/04/2015,51.7,54.0,54.0,51.22,49220.0,0.0025
21/04/2015,40.01,41.42,42.95,40.01,1420000.0,-0.0394
21/04/2015,161.99,166.5,166.5,161.99,106420.0,-0.0358
21/04/2015,34510.81,34721.61,34764.27,34354.6,,-0.0063
21/04/2015,5.25,5.0,5.25,5.0,41140000.0,0.05
21/04/2015,174.0,172.0,174.0,172.0,74910.0,-0.0001
21/04/2015,23.2,23.01,23.22,23.0,31080000.0,0.0
22/04/2015,51.7,54.0,51.7,51.65,254220.0,0.0
22/04/2015,5.61,5.35,5.61,5.4,63810000.0,0.0686
22/04/2015,1.09,1.02,1.1,1.01,3260000.0,0.0381
22/04/2015,174.0,174.0,174.0,174.0,22220.0,0.0
22/04/2015,120.96,124.78,124.78,120.13,3560000.0,-0.0371
22/04/2015,34529.46,34507.85,34570.8,34411.48,,0.0005
22/04/2015,948.0,950.0,948.0,948.0,86260.0,0.0011
22/04/2015,22.82,23.01,23.05,22.81,11120000.0,-0.0163999999999999
22/04/2015,40.0,40.0,40.02,39.97,1060000.0,-0.0002
22/04/2015,168.0,160.0,170.0,154.05,948530.0,0.0371
23/04/2015,5.6,5.85,6.0,5.56,88500000.0,-0.0018
23/04/2015,1.09,1.04,1.09,1.01,5380000.0,0.0
23/04/2015,34494.36,34529.46,34591.73,34429.71,,-0.001
23/04/2015,22.05,22.82,22.82,22.0,23350000.0,-0.0337
23/04/2015,948.0,948.0,948.0,948.0,90870.0,0.0
23/04/2015,161.7,167.0,167.0,159.78,36810.0,-0.0375
23/04/2015,38.0,39.16,39.16,38.0,805210.0,-0.05
23/04/2015,122.4,121.06,122.42,121.04,791040.0,0.0118999999999999
23/04/2015,175.0,176.51,176.51,175.0,1210000.0,0.0056999999999999
23/04/2015,51.7,54.27,0.0,0.0,62770.0,0.0
24/04/2015,175.0,175.0,175.0,175.0,37910.0,0.0
24/04/2015,40.0,39.85,40.0,38.1,751710.0,0.0526
24/04/2015,1.14,1.09,1.14,1.06,5890000.0,0.0458999999999999
24/04/2015,22.0,21.9,22.03,21.9,14370000.0,-0.0023
24/04/2015,5.32,5.59,5.44,5.32,80020000.0,-0.05
24/04/2015,120.8,121.04,121.92,120.8,3890000.0,-0.0131
24/04/2015,160.21,159.6,165.0,159.6,50730.0,-0.0092
24/04/2015,52.87,50.55,52.87,50.55,49680.0,0.0226
24/04/2015,944.5,930.0,947.99,930.0,99790.0,-0.0037
24/04/2015,34485.72,34493.37,34493.37,34335.25,,-0.0003
27/04/2015,40.06,40.06,40.06,40.06,254070.0,0.0015
27/04/2015,34317.72,34485.72,34505.72,34297.12,,-0.0049
27/04/2015,22.0,22.0,22.0,21.94,11600000.0,0.0
27/04/2015,1.19,1.18,1.19,1.18,2190000.0,0.0438999999999999
27/04/2015,51.0,50.5,51.7,50.5,32580.0,-0.0354
27/04/2015,175.0,175.0,175.0,175.0,954770.0,0.0
27/04/2015,5.1,5.3,5.3,5.06,54770000.0,-0.0414
27/04/2015,160.04,160.04,160.04,160.04,46290.0,-0.0011
27/04/2015,121.6,120.8,125.56,120.8,2750000.0,0.0066
27/04/2015,915.0,915.0,915.0,915.0,38150.0,-0.0312
28/04/2015,120.22,120.0,121.2,120.0,2170000.0,-0.0113
28/04/2015,1.14,1.2,1.24,1.14,8279999.999999999,-0.042
28/04/2015,4.92,5.0,5.02,4.86,35840000.0,-0.0353
28/04/2015,21.6,21.98,21.98,21.6,8840000.0,-0.0182
28/04/2015,176.0,175.0,176.0,175.0,1600000.0,0.0056999999999999
28/04/2015,53.32,51.7,53.32,50.13,40110.0,0.0455
28/04/2015,40.0,40.0,40.0,40.0,719450.0,-0.0015
28/04/2015,34129.88,34317.72,34319.48,34086.54,,-0.0055
28/04/2015,160.28,160.28,160.28,160.28,89370.0,0.0015
28/04/2015,929.99,915.0,930.0,910.21,41990.0,0.0163999999999999
29/04/2015,164.0,164.0,164.31,164.0,690020.0,0.0232
29/04/2015,176.0,177.03,177.03,176.0,845180.0,0.0
29/04/2015,120.94,119.2,122.4,119.2,1700000.0,0.006
29/04/2015,34050.92,34129.88,34226.8,34013.24,,-0.0023
29/04/2015,20.9,21.0,21.59,20.8,18490000.0,-0.0324
29/04/2015,40.3,40.85,40.85,40.3,441680.0,0.0075
29/04/2015,940.0,925.01,940.0,925.01,153040.0,0.0108
29/04/2015,1.05,1.09,1.07,1.04,13840000.0,-0.0789
29/04/2015,5.11,5.14,5.16,5.0,18990000.0,0.0385999999999999
29/04/2015,52.85,49.5,52.85,49.5,66670.0,-0.0088
30/04/2015,184.5,179.91,184.5,176.5,1070000.0,0.0483
30/04/2015,170.0,160.0,171.5,160.0,399750.0,0.0366
30/04/2015,950.0,950.0,950.03,950.0,171080.0,0.0106
30/04/2015,1.02,1.07,1.02,1.02,1220000.0,-0.0286
30/04/2015,5.29,5.2,5.29,4.97,22980000.0,0.0352
